TWD,CNY,0.25,16,8,2022,1,5,35
AUD,TWD,20.0,16,8,2022,1,6,10
AUD,TWD,18.0,16,8,2022,1,6,10
TWD,CNY,0.25,16,8,2022,1,6,10
AUD,TWD,20.0,16,8,2022,1,6,10
AUD,TWD,18.0,16,8,2022,1,6,10
AUD,TWD,21.0,16,8,2022,1,6,10
AUD,TWD,22.0,16,8,2022,1,6,10
AUD,TWD,20.0,16,8,2022,1,6,10
AUD,TWD,18.0,16,8,2022,1,6,10
TWD,CNY,0.25,16,8,2022,1,6,10
AUD,TWD,18.0,16,8,2022,1,8,7
AUD,TWD,18.0,16,8,2022,1,8,7
TWD,CNY,0.25,16,8,2022,1,8,7
AUD,TWD,21.0,16,8,2022,1,8,7
AUD,TWD,22.0,16,8,2022,1,8,7
AUD,TWD,20.0,16,8,2022,1,8,7
AUD,TWD,18.0,16,8,2022,1,8,7
TWD,CNY,0.25,16,8,2022,1,8,7
AUD,TWD,20.0,16,8,2022,1,9,33
AUD,TWD,18.0,16,8,2022,1,9,33
TWD,CNY,0.25,16,8,2022,1,9,33
AUD,TWD,20.0,16,8,2022,1,9,33
AUD,TWD,18.0,16,8,2022,1,9,33
TWD,CNY,0.25,16,8,2022,1,9,33
AUD,TWD,21.0,16,8,2022,1,9,33
AUD,TWD,22.0,16,8,2022,1,9,33
AUD,TWD,20.0,16,8,2022,1,9,33
AUD,TWD,18.0,16,8,2022,1,9,33
TWD,CNY,0.25,16,8,2022,1,9,33
AUD,TWD,20.0,16,8,2022,1,9,54
AUD,TWD,18.0,16,8,2022,1,9,54
TWD,CNY,0.25,16,8,2022,1,9,54
AUD,TWD,20.0,16,8,2022,1,9,54
AUD,TWD,18.0,16,8,2022,1,9,54
AUD,TWD,21.0,16,8,2022,1,9,54
AUD,TWD,22.0,16,8,2022,1,9,54
AUD,TWD,20.0,16,8,2022,1,9,54
AUD,TWD,18.0,16,8,2022,1,9,54
TWD,CNY,0.25,16,8,2022,1,9,54
AUD,TWD,20.0,16,8,2022,1,14,29
AUD,TWD,18.0,16,8,2022,1,14,29
TWD,CNY,0.25,16,8,2022,1,14,29
AUD,TWD,20.0,16,8,2022,1,14,29
AUD,TWD,21.0,16,8,2022,1,14,29
AUD,TWD,22.0,16,8,2022,1,14,29
AUD,TWD,20.0,16,8,2022,1,14,29
AUD,TWD,18.0,16,8,2022,1,14,29
TWD,CNY,0.25,16,8,2022,1,14,29
AUD,TWD,21.0,16,8,2022,1,32,3
AUD,TWD,22.0,16,8,2022,1,32,3
AUD,TWD,20.0,16,8,2022,1,32,3
AUD,TWD,18.0,16,8,2022,1,32,3
TWD,CNY,0.25,16,8,2022,1,32,3
AUD,TWD,21.0,16,8,2022,1,46,23
AUD,TWD,22.0,16,8,2022,1,46,24
AUD,TWD,20.0,16,8,2022,1,46,24
AUD,TWD,18.0,16,8,2022,1,46,24
TWD,CNY,0.25,16,8,2022,1,46,24
INR,AUD,0.02,16,8,2022,1,46,24
AUD,TWD,21.0,16,8,2022,1,48,6
AUD,TWD,22.0,16,8,2022,1,48,6
AUD,TWD,20.0,16,8,2022,1,48,6
AUD,TWD,18.0,16,8,2022,1,48,6
TWD,CNY,0.25,16,8,2022,1,48,6
INR,AUD,0.02,16,8,2022,1,48,6
CNY,AUD,0.25,16,8,2022,1,48,6
AUD,TWD,21.0,16,8,2022,1,48,59
AUD,TWD,22.0,16,8,2022,1,48,59
AUD,TWD,20.0,16,8,2022,1,48,59
AUD,TWD,18.0,16,8,2022,1,48,59
TWD,CNY,0.25,16,8,2022,1,48,59
INR,AUD,0.02,16,8,2022,1,48,59
CNY,AUD,0.25,16,8,2022,1,48,59
EUR,TWD,31.2,16,8,2022,1,48,59
EUR,AUD,1.48,16,8,2022,1,48,59
EUR,CNY,6.98,16,8,2022,1,48,59
EUR,INR,79.69,16,8,2022,1,48,59
AUD,TWD,21.0,16,8,2022,1,49,16
AUD,TWD,22.0,16,8,2022,1,49,16
AUD,TWD,20.0,16,8,2022,1,49,16
AUD,TWD,18.0,16,8,2022,1,49,16
TWD,CNY,0.25,16,8,2022,1,49,16
INR,AUD,0.02,16,8,2022,1,49,16
CNY,AUD,0.25,16,8,2022,1,49,16
EUR,TWD,31.2,16,8,2022,1,49,16
EUR,AUD,1.48,16,8,2022,1,49,16
EUR,CNY,6.98,16,8,2022,1,49,16
EUR,INR,79.69,16,8,2022,1,49,16
AUD,TWD,21.0,16,8,2022,1,51,0
AUD,TWD,22.0,16,8,2022,1,51,0
AUD,TWD,20.0,16,8,2022,1,51,0
AUD,TWD,18.0,16,8,2022,1,51,0
TWD,CNY,0.25,16,8,2022,1,51,0
INR,AUD,0.02,16,8,2022,1,51,0
CNY,AUD,0.25,16,8,2022,1,51,0
EUR,TWD,31.2,16,8,2022,1,51,0
AUD,TWD,21.0,16,8,2022,1,53,17
AUD,TWD,22.0,16,8,2022,1,53,17
AUD,TWD,20.0,16,8,2022,1,53,17
AUD,TWD,18.0,16,8,2022,1,53,17
TWD,CNY,0.25,16,8,2022,1,53,17
INR,AUD,0.02,16,8,2022,1,53,17
CNY,AUD,0.25,16,8,2022,1,53,17
EUR,TWD,31.2,16,8,2022,1,53,17
EUR,AUD,1.48,16,8,2022,1,53,17
EUR,CNY,6.98,16,8,2022,1,53,17
EUR,INR,79.69,16,8,2022,1,53,17
AUD,TWD,21.0,16,8,2022,2,56,6
AUD,TWD,22.0,16,8,2022,2,56,6
AUD,TWD,20.0,16,8,2022,2,56,6
AUD,TWD,18.0,16,8,2022,2,56,6
TWD,CNY,0.25,16,8,2022,2,56,6
INR,AUD,0.02,16,8,2022,2,56,6
CNY,AUD,0.25,16,8,2022,2,56,6
EUR,TWD,31.2,16,8,2022,2,56,6
EUR,AUD,1.48,16,8,2022,2,56,6
EUR,CNY,6.98,16,8,2022,2,56,6
EUR,INR,79.69,16,8,2022,2,56,6
AUD,TWD,21.0,16,8,2022,3,2,37
AUD,TWD,22.0,16,8,2022,3,2,37
AUD,TWD,20.0,16,8,2022,3,2,37
AUD,TWD,18.0,16,8,2022,3,2,37
TWD,CNY,0.25,16,8,2022,3,2,37
INR,AUD,0.02,16,8,2022,3,2,37
CNY,AUD,0.25,16,8,2022,3,2,37
EUR,TWD,31.2,16,8,2022,3,2,37
EUR,AUD,1.48,16,8,2022,3,2,37
EUR,CNY,6.98,16,8,2022,3,2,37
EUR,INR,79.69,16,8,2022,3,2,37
AUD,TWD,21.0,16,8,2022,11,12,36
AUD,TWD,22.0,16,8,2022,11,12,36
AUD,TWD,20.0,16,8,2022,11,12,36
AUD,TWD,18.0,16,8,2022,11,12,36
TWD,CNY,0.25,16,8,2022,11,12,36
INR,AUD,0.02,16,8,2022,11,12,36
CNY,AUD,0.25,16,8,2022,11,12,36
EUR,TWD,31.2,16,8,2022,11,12,36
EUR,AUD,1.48,16,8,2022,11,12,36
EUR,CNY,6.98,16,8,2022,11,12,36
EUR,INR,79.69,16,8,2022,11,12,36
AUD,TWD,21.0,16,8,2022,11,18,52
AUD,TWD,22.0,16,8,2022,11,18,52
AUD,TWD,20.0,16,8,2022,11,18,52
AUD,TWD,18.0,16,8,2022,11,18,52
TWD,CNY,0.25,16,8,2022,11,18,52
INR,AUD,0.02,16,8,2022,11,18,52
CNY,AUD,0.25,16,8,2022,11,18,52
EUR,TWD,31.2,16,8,2022,11,18,52
EUR,AUD,1.48,16,8,2022,11,18,52
EUR,CNY,6.98,16,8,2022,11,18,52
EUR,INR,79.69,16,8,2022,11,18,52
EUR,AUD,1.5,16,8,2022,11,20,51
AUD,TWD,21.0,16,8,2022,11,20,51
AUD,TWD,22.0,16,8,2022,11,20,51
AUD,TWD,20.0,16,8,2022,11,20,51
AUD,TWD,18.0,16,8,2022,11,20,51
TWD,CNY,0.25,16,8,2022,11,20,51
INR,AUD,0.02,16,8,2022,11,20,51
CNY,AUD,0.25,16,8,2022,11,20,51
EUR,TWD,31.2,16,8,2022,11,20,51
EUR,AUD,1.48,16,8,2022,11,20,51
EUR,CNY,6.98,16,8,2022,11,20,51
EUR,INR,79.69,16,8,2022,11,20,51
EUR,AUD,1.5,16,8,2022,11,21,11
AUD,TWD,21.0,16,8,2022,11,21,12
AUD,TWD,22.0,16,8,2022,11,21,12
AUD,TWD,20.0,16,8,2022,11,21,12
AUD,TWD,18.0,16,8,2022,11,21,12
TWD,CNY,0.25,16,8,2022,11,21,12
INR,AUD,0.02,16,8,2022,11,21,12
CNY,AUD,0.25,16,8,2022,11,21,12
EUR,TWD,31.2,16,8,2022,11,21,12
EUR,AUD,1.48,16,8,2022,11,21,12
EUR,CNY,6.98,16,8,2022,11,21,12
EUR,INR,79.69,16,8,2022,11,21,12
EUR,AUD,1.5,16,8,2022,11,33,30
AUD,TWD,21.0,16,8,2022,11,33,30
AUD,TWD,22.0,16,8,2022,11,33,30
AUD,TWD,20.0,16,8,2022,11,33,30
AUD,TWD,18.0,16,8,2022,11,33,30
TWD,CNY,0.25,16,8,2022,11,33,30
INR,AUD,0.02,16,8,2022,11,33,30
CNY,AUD,0.25,16,8,2022,11,33,30
EUR,TWD,31.2,16,8,2022,11,33,30
EUR,AUD,1.48,16,8,2022,11,33,30
EUR,CNY,6.98,16,8,2022,11,33,30
EUR,INR,79.69,16,8,2022,11,33,30
EUR,AUD,1.5,16,8,2022,13,55,10
AUD,TWD,21.0,16,8,2022,13,55,10
AUD,TWD,22.0,16,8,2022,13,55,10
AUD,TWD,20.0,16,8,2022,13,55,10
AUD,TWD,18.0,16,8,2022,13,55,10
TWD,CNY,0.25,16,8,2022,13,55,10
INR,AUD,0.02,16,8,2022,13,55,10
CNY,AUD,0.25,16,8,2022,13,55,10
EUR,TWD,31.2,16,8,2022,13,55,10
EUR,AUD,1.48,16,8,2022,13,55,10
EUR,CNY,6.98,16,8,2022,13,55,10
EUR,INR,79.69,16,8,2022,13,55,10
EUR,AUD,1.5,16,8,2022,16,23,31
AUD,TWD,21.0,16,8,2022,16,23,31
AUD,TWD,22.0,16,8,2022,16,23,31
AUD,TWD,20.0,16,8,2022,16,23,31
AUD,TWD,18.0,16,8,2022,16,23,31
TWD,CNY,0.25,16,8,2022,16,23,31
INR,AUD,0.02,16,8,2022,16,23,31
CNY,AUD,0.25,16,8,2022,16,23,31
EUR,TWD,31.2,16,8,2022,16,23,31
EUR,AUD,1.48,16,8,2022,16,23,31
EUR,CNY,6.98,16,8,2022,16,23,31
EUR,INR,79.69,16,8,2022,16,23,31
EUR,AUD,1.5,16,8,2022,16,24,54
AUD,TWD,20.0,16,8,2022,16,24,54
AUD,TWD,18.0,16,8,2022,16,24,54
TWD,CNY,0.24,16,8,2022,16,24,54
TWD,CNY,0.25,16,8,2022,16,24,54
AUD,TWD,20.0,16,8,2022,16,24,54
AUD,TWD,18.0,16,8,2022,16,24,54
TWD,CNY,0.25,16,8,2022,16,24,54
AUD,TWD,21.0,16,8,2022,16,24,54
AUD,TWD,22.0,16,8,2022,16,24,54
AUD,TWD,20.0,16,8,2022,16,24,54
AUD,TWD,18.0,16,8,2022,16,24,54
TWD,CNY,0.25,16,8,2022,16,24,54
INR,AUD,0.02,16,8,2022,16,24,54
CNY,AUD,0.25,16,8,2022,16,24,54
EUR,TWD,31.2,16,8,2022,16,24,54
EUR,AUD,1.48,16,8,2022,16,24,54
EUR,CNY,6.98,16,8,2022,16,24,55
EUR,INR,79.69,16,8,2022,16,24,55
EUR,AUD,1.5,16,8,2022,16,41,46
AUD,TWD,20.0,16,8,2022,16,41,46
AUD,TWD,18.0,16,8,2022,16,41,46
TWD,CNY,0.24,16,8,2022,16,41,46
TWD,CNY,0.25,16,8,2022,16,41,46
AUD,TWD,20.0,16,8,2022,16,41,46
AUD,TWD,18.0,16,8,2022,16,41,46
TWD,CNY,0.25,16,8,2022,16,41,46
AUD,TWD,21.0,16,8,2022,16,41,46
AUD,TWD,22.0,16,8,2022,16,41,46
AUD,TWD,20.0,16,8,2022,16,41,46
AUD,TWD,18.0,16,8,2022,16,41,46
TWD,CNY,0.25,16,8,2022,16,41,47
INR,AUD,0.02,16,8,2022,16,41,47
CNY,AUD,0.25,16,8,2022,16,41,47
EUR,TWD,31.2,16,8,2022,16,41,47
EUR,AUD,1.48,16,8,2022,16,41,47
EUR,CNY,6.98,16,8,2022,16,41,47
EUR,INR,79.69,16,8,2022,16,41,47
EUR,AUD,1.5,16,8,2022,16,49,37
EUR,AUD,1.5,16,8,2022,17,28,19
AUD,TWD,20.0,16,8,2022,17,28,20
AUD,TWD,18.0,16,8,2022,17,28,20
TWD,CNY,0.24,16,8,2022,17,28,20
TWD,CNY,0.25,16,8,2022,17,28,20
AUD,TWD,20.0,16,8,2022,17,28,20
AUD,TWD,18.0,16,8,2022,17,28,20
TWD,CNY,0.25,16,8,2022,17,28,20
AUD,TWD,21.0,16,8,2022,17,28,20
AUD,TWD,22.0,16,8,2022,17,28,20
AUD,TWD,20.0,16,8,2022,17,28,20
AUD,TWD,18.0,16,8,2022,17,28,20
TWD,CNY,0.25,16,8,2022,17,28,20
INR,AUD,0.02,16,8,2022,17,28,20
CNY,AUD,0.25,16,8,2022,17,28,20
EUR,TWD,31.2,16,8,2022,17,28,20
EUR,AUD,1.48,16,8,2022,17,28,20
EUR,CNY,6.98,16,8,2022,17,28,20
EUR,INR,79.69,16,8,2022,17,28,20
EUR,AUD,1.5,16,8,2022,17,28,48
AUD,TWD,20.0,16,8,2022,17,28,48
AUD,TWD,18.0,16,8,2022,17,28,48
TWD,CNY,0.24,16,8,2022,17,28,48
TWD,CNY,0.25,16,8,2022,17,28,48
AUD,TWD,20.0,16,8,2022,17,28,48
AUD,TWD,18.0,16,8,2022,17,28,48
TWD,CNY,0.25,16,8,2022,17,28,48
AUD,TWD,21.0,16,8,2022,17,28,48
AUD,TWD,22.0,16,8,2022,17,28,48
AUD,TWD,20.0,16,8,2022,17,28,48
AUD,TWD,18.0,16,8,2022,17,28,48
TWD,CNY,0.25,16,8,2022,17,28,48
INR,AUD,0.02,16,8,2022,17,28,48
CNY,AUD,0.25,16,8,2022,17,28,48
EUR,TWD,31.2,16,8,2022,17,28,48
EUR,AUD,1.48,16,8,2022,17,28,48
EUR,CNY,6.98,16,8,2022,17,28,48
EUR,INR,79.69,16,8,2022,17,28,48
EUR,AUD,1.5,16,8,2022,17,46,10
AUD,TWD,20.0,16,8,2022,17,46,10
AUD,TWD,18.0,16,8,2022,17,46,10
TWD,CNY,0.24,16,8,2022,17,46,10
TWD,CNY,0.25,16,8,2022,17,46,10
AUD,TWD,20.0,16,8,2022,17,46,10
AUD,TWD,18.0,16,8,2022,17,46,10
TWD,CNY,0.25,16,8,2022,17,46,10
AUD,TWD,21.0,16,8,2022,17,46,10
AUD,TWD,22.0,16,8,2022,17,46,11
AUD,TWD,20.0,16,8,2022,17,46,11
AUD,TWD,18.0,16,8,2022,17,46,11
TWD,CNY,0.25,16,8,2022,17,46,11
INR,AUD,0.02,16,8,2022,17,46,11
CNY,AUD,0.25,16,8,2022,17,46,11
EUR,TWD,31.2,16,8,2022,17,46,11
EUR,AUD,1.48,16,8,2022,17,46,11
EUR,CNY,6.98,16,8,2022,17,46,11
EUR,INR,79.69,16,8,2022,17,46,11
EUR,AUD,1.5,16,8,2022,18,5,18
AUD,TWD,20.0,16,8,2022,18,5,18
AUD,TWD,18.0,16,8,2022,18,5,18
TWD,CNY,0.24,16,8,2022,18,5,18
TWD,CNY,0.25,16,8,2022,18,5,18
AUD,TWD,20.0,16,8,2022,18,5,18
AUD,TWD,18.0,16,8,2022,18,5,18
TWD,CNY,0.25,16,8,2022,18,5,18
AUD,TWD,21.0,16,8,2022,18,5,18
AUD,TWD,22.0,16,8,2022,18,5,18
AUD,TWD,20.0,16,8,2022,18,5,18
AUD,TWD,18.0,16,8,2022,18,5,18
TWD,CNY,0.25,16,8,2022,18,5,18
INR,AUD,0.02,16,8,2022,18,5,18
CNY,AUD,0.25,16,8,2022,18,5,18
EUR,TWD,31.2,16,8,2022,18,5,18
EUR,AUD,1.48,16,8,2022,18,5,18
EUR,CNY,6.98,16,8,2022,18,5,18
EUR,INR,79.69,16,8,2022,18,5,18
EUR,AUD,1.5,16,8,2022,18,26,50
AUD,TWD,20.0,16,8,2022,18,26,50
AUD,TWD,18.0,16,8,2022,18,26,50
TWD,CNY,0.24,16,8,2022,18,26,50
TWD,CNY,0.25,16,8,2022,18,26,50
AUD,TWD,20.0,16,8,2022,18,26,50
AUD,TWD,18.0,16,8,2022,18,26,50
TWD,CNY,0.25,16,8,2022,18,26,50
AUD,TWD,21.0,16,8,2022,18,26,50
AUD,TWD,22.0,16,8,2022,18,26,50
AUD,TWD,20.0,16,8,2022,18,26,50
AUD,TWD,18.0,16,8,2022,18,26,50
TWD,CNY,0.25,16,8,2022,18,26,50
INR,AUD,0.02,16,8,2022,18,26,50
CNY,AUD,0.25,16,8,2022,18,26,50
EUR,TWD,31.2,16,8,2022,18,26,50
EUR,AUD,1.48,16,8,2022,18,26,50
EUR,CNY,6.98,16,8,2022,18,26,50
EUR,INR,79.69,16,8,2022,18,26,50
EUR,AUD,1.5,16,8,2022,18,45,58
AUD,TWD,20.0,16,8,2022,18,45,58
AUD,TWD,18.0,16,8,2022,18,45,58
TWD,CNY,0.24,16,8,2022,18,45,58
TWD,CNY,0.25,16,8,2022,18,45,58
AUD,TWD,20.0,16,8,2022,18,45,58
AUD,TWD,18.0,16,8,2022,18,45,58
TWD,CNY,0.25,16,8,2022,18,45,58
AUD,TWD,21.0,16,8,2022,18,45,58
AUD,TWD,22.0,16,8,2022,18,45,58
AUD,TWD,20.0,16,8,2022,18,45,58
AUD,TWD,18.0,16,8,2022,18,45,58
TWD,CNY,0.25,16,8,2022,18,45,58
INR,AUD,0.02,16,8,2022,18,45,58
CNY,AUD,0.25,16,8,2022,18,45,58
EUR,TWD,31.2,16,8,2022,18,45,58
EUR,AUD,1.48,16,8,2022,18,45,58
EUR,CNY,6.98,16,8,2022,18,45,58
EUR,INR,79.69,16,8,2022,18,45,58
EUR,AUD,1.5,16,8,2022,18,54,24
AUD,TWD,20.0,16,8,2022,18,54,24
AUD,TWD,18.0,16,8,2022,18,54,24
TWD,CNY,0.24,16,8,2022,18,54,24
TWD,CNY,0.25,16,8,2022,18,54,24
AUD,TWD,20.0,16,8,2022,18,54,24
AUD,TWD,18.0,16,8,2022,18,54,24
TWD,CNY,0.25,16,8,2022,18,54,24
AUD,TWD,21.0,16,8,2022,18,54,24
AUD,TWD,22.0,16,8,2022,18,54,24
AUD,TWD,20.0,16,8,2022,18,54,24
AUD,TWD,18.0,16,8,2022,18,54,24
TWD,CNY,0.25,16,8,2022,18,54,24
INR,AUD,0.02,16,8,2022,18,54,24
CNY,AUD,0.25,16,8,2022,18,54,24
EUR,TWD,31.2,16,8,2022,18,54,24
EUR,AUD,1.48,16,8,2022,18,54,24
EUR,CNY,6.98,16,8,2022,18,54,24
EUR,INR,79.69,16,8,2022,18,54,24
EUR,AUD,1.5,16,8,2022,18,58,53
AUD,TWD,20.0,16,8,2022,18,58,53
AUD,TWD,18.0,16,8,2022,18,58,53
TWD,CNY,0.24,16,8,2022,18,58,53
TWD,CNY,0.25,16,8,2022,18,58,53
AUD,TWD,20.0,16,8,2022,18,58,53
AUD,TWD,18.0,16,8,2022,18,58,53
TWD,CNY,0.25,16,8,2022,18,58,53
AUD,TWD,21.0,16,8,2022,18,58,53
AUD,TWD,22.0,16,8,2022,18,58,53
AUD,TWD,20.0,16,8,2022,18,58,53
AUD,TWD,18.0,16,8,2022,18,58,53
TWD,CNY,0.25,16,8,2022,18,58,53
INR,AUD,0.02,16,8,2022,18,58,53
CNY,AUD,0.25,16,8,2022,18,58,53
EUR,TWD,31.2,16,8,2022,18,58,53
EUR,AUD,1.48,16,8,2022,18,58,53
EUR,CNY,6.98,16,8,2022,18,58,53
EUR,INR,79.69,16,8,2022,18,58,53
EUR,AUD,1.5,16,8,2022,19,14,10
AUD,TWD,20.0,16,8,2022,19,14,10
AUD,TWD,18.0,16,8,2022,19,14,10
TWD,CNY,0.24,16,8,2022,19,14,10
TWD,CNY,0.25,16,8,2022,19,14,10
AUD,TWD,20.0,16,8,2022,19,14,11
AUD,TWD,18.0,16,8,2022,19,14,11
TWD,CNY,0.25,16,8,2022,19,14,11
AUD,TWD,21.0,16,8,2022,19,14,11
AUD,TWD,22.0,16,8,2022,19,14,11
AUD,TWD,20.0,16,8,2022,19,14,11
AUD,TWD,18.0,16,8,2022,19,14,11
TWD,CNY,0.25,16,8,2022,19,14,11
INR,AUD,0.02,16,8,2022,19,14,11
CNY,AUD,0.25,16,8,2022,19,14,11
EUR,TWD,31.2,16,8,2022,19,14,11
EUR,AUD,1.48,16,8,2022,19,14,11
EUR,CNY,6.98,16,8,2022,19,14,11
EUR,INR,79.69,16,8,2022,19,14,11
AUD,TWD,21.0,17,8,2022,3,18,0
AUD,TWD,21.0,17,8,2022,3,19,18
AUD,TWD,22.0,17,8,2022,3,19,18
AUD,TWD,20.0,17,8,2022,3,19,18
AUD,TWD,18.0,17,8,2022,3,19,18
TWD,CNY,0.25,17,8,2022,3,19,18
INR,AUD,0.02,17,8,2022,3,19,18
CNY,AUD,0.25,17,8,2022,3,19,18
EUR,TWD,31.2,17,8,2022,3,19,18
EUR,AUD,1.48,17,8,2022,3,19,18
EUR,CNY,6.98,17,8,2022,3,19,18
EUR,INR,79.69,17,8,2022,3,19,18
AUD,TWD,21.0,17,8,2022,3,19,32
AUD,TWD,22.0,17,8,2022,3,19,32
AUD,TWD,20.0,17,8,2022,3,19,32
AUD,TWD,18.0,17,8,2022,3,19,32
TWD,CNY,0.25,17,8,2022,3,19,32
INR,AUD,0.02,17,8,2022,3,19,32
CNY,AUD,0.25,17,8,2022,3,19,32
EUR,TWD,31.2,17,8,2022,3,19,32
EUR,AUD,1.48,17,8,2022,3,19,32
EUR,CNY,6.98,17,8,2022,3,19,32
EUR,INR,79.69,17,8,2022,3,19,32
AUD,TWD,20.0,17,8,2022,3,20,4
AUD,TWD,18.0,17,8,2022,3,20,4
TWD,CNY,0.24,17,8,2022,3,20,4
TWD,CNY,0.25,17,8,2022,3,20,4
AUD,TWD,20.0,17,8,2022,3,20,9
AUD,TWD,18.0,17,8,2022,3,20,9
TWD,CNY,0.25,17,8,2022,3,20,10
AUD,TWD,20.0,17,8,2022,3,21,36
AUD,TWD,18.0,17,8,2022,3,21,36
TWD,CNY,0.23,17,8,2022,3,21,36
EUR,AUD,1.5,17,8,2022,3,21,55
AUD,INR,1.0,17,8,2022,3,23,56
AUD,INR,1.5,17,8,2022,3,24,7
EUR,AUD,1.5,17,8,2022,3,25,8
AUD,INR,1.5,17,8,2022,3,25,8
AUD,TWD,20.0,17,8,2022,3,25,8
AUD,TWD,18.0,17,8,2022,3,25,8
TWD,CNY,0.24,17,8,2022,3,25,8
TWD,CNY,0.25,17,8,2022,3,25,8
AUD,TWD,20.0,17,8,2022,3,25,8
AUD,TWD,18.0,17,8,2022,3,25,8
TWD,CNY,0.23,17,8,2022,3,25,8
AUD,TWD,21.0,17,8,2022,3,25,8
AUD,TWD,22.0,17,8,2022,3,25,8
AUD,TWD,20.0,17,8,2022,3,25,8
AUD,TWD,18.0,17,8,2022,3,25,8
TWD,CNY,0.25,17,8,2022,3,25,8
INR,AUD,0.02,17,8,2022,3,25,8
CNY,AUD,0.25,17,8,2022,3,25,8
EUR,TWD,31.2,17,8,2022,3,25,8
EUR,AUD,1.48,17,8,2022,3,25,8
EUR,CNY,6.98,17,8,2022,3,25,8
EUR,INR,79.69,17,8,2022,3,25,8
EUR,AUD,1.5,17,8,2022,3,45,24
AUD,INR,1.5,17,8,2022,3,45,24
AUD,TWD,20.0,17,8,2022,3,45,25
AUD,TWD,18.0,17,8,2022,3,45,25
TWD,CNY,0.24,17,8,2022,3,45,25
TWD,CNY,0.25,17,8,2022,3,45,25
AUD,TWD,20.0,17,8,2022,3,45,25
AUD,TWD,18.0,17,8,2022,3,45,25
